SegmentID,SegmentType,Symbol,StationID,Code,Arrival,Departure,Minutes
1740898,I,MLAUMIS116,70,JENS  ,8/15/17 9:41,8/15/17 9:43,2
1740899,I,MLAUMIS116,73,LOUISV,8/15/17 1:46,8/15/17 1:48,2
1740900,I,MLAUMIS116,63,ELTON ,8/14/17 21:00,8/14/17 21:03,3
1740906,I,MLAUMIS116,13,CRAVER,8/14/17 19:03,8/14/17 19:05,2
1740908,I,MLAUMIS116,53,BONNER,8/15/17 10:47,8/15/17 10:59,12
1740911,I,MLAUMIS116,15,BELGRA,8/14/17 23:11,8/14/17 23:13,2
1740915,I,MLAUMIS116,75,MUIR  ,8/14/17 22:34,8/14/17 22:38,4
1740927,I,MLAUMIS116,78,RAPIDS,8/14/17 18:42,8/14/17 18:44,2
1740930,I,MLAUMIS116,16,BOZEMA,8/14/17 22:58,8/14/17 23:01,3
1740938,I,MLAUMIS116,76,NIMROD,8/15/17 10:13,8/15/17 10:15,2
1740944,I,MLAUMIS116,72,LOMBRD,8/15/17 0:43,8/15/17 0:47,4
1740945,I,MLAUMIS116,14,REEPTM,8/14/17 19:15,8/14/17 19:52,37
1740947,I,MLAUMIS116,40,LOGAMT,8/14/17 23:31,8/15/17 0:07,36
1740953,I,MLAUMIS116,47,BLOSSB,8/15/17 8:19,8/15/17 8:23,4
1740959,I,MLAUMIS116,18,BIGTIM,8/14/17 20:34,8/14/17 20:36,2
1740963,I,MLAUMIS116,56,CLRKST,8/15/17 0:31,8/15/17 0:33,2
1740964,I,MLAUMIS116,48,ELLIST,8/15/17 8:32,8/15/17 8:34,2
1740967,I,MLAUMIS116,17,MANHMT,8/14/17 23:25,8/14/17 23:26,1
1740968,I,MLAUMIS116,50,AUSTIN,8/15/17 7:51,8/15/17 8:05,14
1740970,I,MLAUMIS116,12,COLUMT,8/14/17 18:51,8/14/17 18:54,3
1740975,I,MLAUMIS116,55,CLINTN,8/15/17 10:26,8/15/17 10:31,5
1742980,I,MLAUMIS117,40,LOGAMT,8/16/17 20:50,8/16/17 21:36,46
1742985,I,MLAUMIS117,78,RAPIDS,8/16/17 14:17,8/16/17 14:19,2
1742990,I,MLAUMIS117,16,BOZEMA,8/16/17 20:16,8/16/17 20:19,3
1742992,I,MLAUMIS117,76,NIMROD,8/17/17 7:59,8/17/17 8:13,14
1742998,I,MLAUMIS117,47,BLOSSB,8/17/17 5:23,8/17/17 5:34,11
1743003,I,MLAUMIS117,15,BELGRA,8/16/17 20:29,8/16/17 20:32,3
1743007,I,MLAUMIS117,13,CRAVER,8/16/17 14:40,8/16/17 15:10,30
1743014,I,MLAUMIS117,53,BONNER,8/17/17 8:40,8/17/17 9:03,23
1743017,I,MLAUMIS117,77,QUEBEC,8/16/17 16:23,8/16/17 16:33,10
1743031,I,MLAUMIS117,75,MUIR  ,8/16/17 19:45,8/16/17 19:51,6
1743035,I,MLAUMIS117,52,BEARMT,8/17/17 7:46,8/17/17 7:50,4
1743052,I,MLAUMIS117,17,MANHMT,8/16/17 20:43,8/16/17 20:44,1
1743053,I,MLAUMIS117,89,WSTEND,8/16/17 19:54,8/16/17 19:59,5
1743054,I,MLAUMIS117,50,AUSTIN,8/17/17 4:21,8/17/17 5:04,43
1743056,I,MLAUMIS117,55,CLINTN,8/17/17 8:27,8/17/17 8:29,2
1743062,I,MLAUMIS117,86,WINSTN,8/16/17 23:37,8/16/17 23:43,6
1743064,I,MLAUMIS117,22,GARRMT,8/17/17 6:31,8/17/17 7:04,33
1743065,I,MLAUMIS117,18,BIGTIM,8/16/17 17:02,8/16/17 17:05,3
1743070,I,MLAUMIS117,72,LOMBRD,8/16/17 22:20,8/16/17 22:24,4
1743072,I,MLAUMIS117,14,REEPTM,8/16/17 15:49,8/16/17 15:57,8
1743083,I,MLAUMIS117,66,GREYCL,8/16/17 16:45,8/16/17 16:48,3
1743085,I,MLAUMIS117,56,CLRKST,8/16/17 22:07,8/16/17 22:09,2
1743090,I,MLAUMIS117,48,ELLIST,8/17/17 5:45,8/17/17 5:47,2
1743091,I,MLAUMIS117,34,TOSTON,8/16/17 22:42,8/16/17 22:56,14
1743096,I,MLAUMIS117,12,COLUMT,8/16/17 14:26,8/16/17 14:29,3
1743103,I,MLAUMIS117,73,LOUISV,8/16/17 23:55,8/17/17 0:19,24
1743104,I,MLAUMIS117,63,ELTON ,8/16/17 17:31,8/16/17 17:34,3
1743106,I,MLAUMIS117,70,JENS  ,8/17/17 7:15,8/17/17 7:18,3
1743121,I,MLAUMIS117,21,DRUMMT,8/17/17 7:26,8/17/17 7:36,10
1743123,I,MLAUMIS117,54,CARNEY,8/16/17 17:15,8/16/17 17:18,3
1743126,I,MLAUMIS117,23,TOWNMT,8/16/17 23:06,8/16/17 23:09,3
1743128,I,MLAUMIS117,51,AVON  ,8/17/17 6:11,8/17/17 6:13,2
1744497,I,MLAUMIS118,34,TOSTON,8/18/17 23:25,8/18/17 23:28,3
1744499,I,MLAUMIS118,70,JENS  ,8/19/17 12:26,8/19/17 12:29,3
1744500,I,MLAUMIS118,63,ELTON ,8/18/17 17:04,8/18/17 17:10,6
1744501,I,MLAUMIS118,48,ELLIST,8/19/17 11:19,8/19/17 11:23,4
1744504,I,MLAUMIS118,66,GREYCL,8/18/17 16:10,8/18/17 16:13,3
1744508,I,MLAUMIS118,86,WINSTN,8/19/17 1:03,8/19/17 1:10,7
1744509,I,MLAUMIS118,18,BIGTIM,8/18/17 16:30,8/18/17 16:34,4
1744517,I,MLAUMIS118,72,LOMBRD,8/18/17 23:04,8/18/17 23:08,4
1744519,I,MLAUMIS118,47,BLOSSB,8/19/17 11:00,8/19/17 11:09,9
1744521,I,MLAUMIS118,40,LOGAMT,8/18/17 21:14,8/18/17 22:24,70
1744523,I,MLAUMIS118,14,REEPTM,8/18/17 15:24,8/18/17 15:34,10
1744527,I,MLAUMIS118,78,RAPIDS,8/18/17 13:29,8/18/17 13:31,2
1744529,I,MLAUMIS118,13,CRAVER,8/18/17 15:07,8/18/17 15:09,2
1744537,I,MLAUMIS118,77,QUEBEC,8/18/17 15:55,8/18/17 15:58,3
1744538,I,MLAUMIS118,51,AVON  ,8/19/17 11:32,8/19/17 11:33,1
1744539,I,MLAUMIS118,23,TOWNMT,8/18/17 23:40,8/19/17 0:23,43
1744543,I,MLAUMIS118,76,NIMROD,8/19/17 13:19,8/19/17 13:21,2
1744546,I,MLAUMIS118,16,BOZEMA,8/18/17 20:00,8/18/17 20:03,3
1744551,I,MLAUMIS118,73,LOUISV,8/19/17 1:24,8/19/17 1:27,3
1744558,I,MLAUMIS118,21,DRUMMT,8/19/17 12:38,8/19/17 12:40,2
1744562,I,MLAUMIS118,54,CARNEY,8/18/17 16:46,8/18/17 16:48,2
1744564,I,MLAUMIS118,12,COLUMT,8/18/17 13:40,8/18/17 14:53,73
1744565,I,MLAUMIS118,17,MANHMT,8/18/17 21:08,8/18/17 21:09,1
1744566,I,MLAUMIS118,56,CLRKST,8/18/17 22:51,8/18/17 22:54,3
1744567,I,MLAUMIS118,50,AUSTIN,8/19/17 10:28,8/19/17 10:44,16
1744568,I,MLAUMIS118,55,CLINTN,8/19/17 13:35,8/19/17 13:38,3
1744569,I,MLAUMIS118,89,WSTEND,8/18/17 19:39,8/18/17 19:43,4
1744578,I,MLAUMIS118,15,BELGRA,8/18/17 20:15,8/18/17 20:52,37
1744579,I,MLAUMIS118,53,BONNER,8/19/17 13:48,8/19/17 13:52,4
1744580,I,MLAUMIS118,75,MUIR  ,8/18/17 19:29,8/18/17 19:35,6
1744583,I,MLAUMIS118,52,BEARMT,8/19/17 12:52,8/19/17 13:07,15
1749673,I,MLAUMIS120,14,REEPTM,8/19/17 8:24,8/19/17 8:28,4
1749679,I,MLAUMIS120,72,LOMBRD,8/19/17 14:19,8/19/17 14:24,5
1749681,I,MLAUMIS120,86,WINSTN,8/19/17 15:18,8/19/17 15:22,4
1749683,I,MLAUMIS120,18,BIGTIM,8/19/17 9:04,8/19/17 9:07,3
1749685,I,MLAUMIS120,22,GARRMT,8/20/17 2:26,8/20/17 4:17,111
1749691,I,MLAUMIS120,54,CARNEY,8/19/17 9:18,8/19/17 9:33,15
1749701,I,MLAUMIS120,23,TOWNMT,8/19/17 14:51,8/19/17 14:54,3
1749702,I,MLAUMIS120,21,DRUMMT,8/20/17 4:39,8/20/17 4:41,2
1749705,I,MLAUMIS120,51,AVON  ,8/20/17 1:44,8/20/17 2:01,17
1749708,I,MLAUMIS120,15,BELGRA,8/19/17 12:58,8/19/17 13:01,3
1749714,I,MLAUMIS120,13,CRAVER,8/19/17 8:12,8/19/17 8:14,2
1749719,I,MLAUMIS120,53,BONNER,8/20/17 5:29,8/20/17 5:33,4
1749724,I,MLAUMIS120,77,QUEBEC,8/19/17 8:38,8/19/17 8:41,3
1749731,I,MLAUMIS120,48,ELLIST,8/20/17 1:08,8/20/17 1:31,23
1749733,I,MLAUMIS120,34,TOSTON,8/19/17 14:40,8/19/17 14:43,3
1749734,I,MLAUMIS120,66,GREYCL,8/19/17 8:49,8/19/17 8:52,3
1749735,I,MLAUMIS120,56,CLRKST,8/19/17 14:06,8/19/17 14:09,3
1749738,I,MLAUMIS120,12,COLUMT,8/19/17 8:00,8/19/17 8:03,3
1749758,I,MLAUMIS120,75,MUIR  ,8/19/17 11:59,8/19/17 12:06,7
1749760,I,MLAUMIS120,52,BEARMT,8/20/17 4:50,8/20/17 4:54,4
1749776,I,MLAUMIS120,70,JENS  ,8/20/17 4:29,8/20/17 4:31,2
1749780,I,MLAUMIS120,73,LOUISV,8/19/17 15:33,8/19/17 15:35,2
1749782,I,MLAUMIS120,63,ELTON ,8/19/17 9:49,8/19/17 9:52,3
1749789,I,MLAUMIS120,40,LOGAMT,8/19/17 13:17,8/19/17 13:41,24
1749790,I,MLAUMIS120,78,RAPIDS,8/19/17 6:50,8/19/17 7:50,60
1749792,I,MLAUMIS120,47,BLOSSB,8/20/17 0:53,8/20/17 0:58,5
1749798,I,MLAUMIS120,76,NIMROD,8/20/17 5:03,8/20/17 5:05,2
1749799,I,MLAUMIS120,16,BOZEMA,8/19/17 12:43,8/19/17 12:47,4
1749813,I,MLAUMIS120,17,MANHMT,8/19/17 13:12,8/19/17 13:13,1
1749817,I,MLAUMIS120,50,AUSTIN,8/19/17 23:57,8/20/17 0:34,37
1749819,I,MLAUMIS120,89,WSTEND,8/19/17 12:12,8/19/17 12:26,14
1749823,I,MLAUMIS120,55,CLINTN,8/20/17 5:17,8/20/17 5:20,3
1752951,I,MLAUMIS121,50,AUSTIN,8/22/17 14:28,8/22/17 14:43,15
1752956,I,MLAUMIS121,12,COLUMT,8/21/17 11:15,8/21/17 11:29,14
1752958,I,MLAUMIS121,48,ELLIST,8/22/17 15:15,8/22/17 15:33,18
1752964,I,MLAUMIS121,55,CLINTN,8/22/17 18:44,8/22/17 18:46,2
1752974,I,MLAUMIS121,47,BLOSSB,8/22/17 14:59,8/22/17 15:04,5
1752976,I,MLAUMIS121,14,REEPTM,8/21/17 23:22,8/21/17 23:26,4
1752998,I,MLAUMIS121,78,RAPIDS,8/21/17 11:04,8/21/17 11:07,3
1753000,I,MLAUMIS121,76,NIMROD,8/22/17 18:27,8/22/17 18:30,3
1753006,I,MLAUMIS121,13,CRAVER,8/21/17 11:41,8/21/17 22:41,660
1753011,I,MLAUMIS121,53,BONNER,8/22/17 18:57,8/22/17 19:19,22
1753045,I,MLAUMIS121,70,JENS  ,8/22/17 17:31,8/22/17 17:33,2
1753063,I,MLAUMIS121,51,AVON  ,8/22/17 15:43,8/22/17 15:44,1
1753081,I,MLAUMIS121,21,DRUMMT,8/22/17 17:43,8/22/17 18:03,20
1753099,I,MLAUMIS121,52,BEARMT,8/22/17 18:14,8/22/17 18:18,4
1753103,I,MLAUMIS121,22,GARRMT,8/22/17 16:23,8/22/17 17:18,55
1759825,I,MLAUMIS123,63,ELTON ,8/23/17 1:46,8/23/17 1:48,2
1759826,I,MLAUMIS123,73,LOUISV,8/23/17 9:34,8/23/17 9:36,2
1759841,I,MLAUMIS123,70,JENS  ,8/24/17 5:32,8/24/17 5:34,2
1759854,I,MLAUMIS123,16,BOZEMA,8/23/17 4:28,8/23/17 4:31,3
1759855,I,MLAUMIS123,76,NIMROD,8/24/17 6:09,8/24/17 6:29,20
1759861,I,MLAUMIS123,40,LOGAMT,8/23/17 5:03,8/23/17 6:47,104
1759867,I,MLAUMIS123,50,AUSTIN,8/24/17 0:45,8/24/17 1:20,35
1759871,I,MLAUMIS123,17,MANHMT,8/23/17 4:57,8/23/17 4:58,1
1759882,I,MLAUMIS123,89,WSTEND,8/23/17 4:05,8/23/17 4:11,6
1759883,I,MLAUMIS123,55,CLINTN,8/24/17 6:45,8/24/17 6:47,2
1759892,I,MLAUMIS123,34,TOSTON,8/23/17 7:49,8/23/17 7:57,8
1759893,I,MLAUMIS123,66,GREYCL,8/23/17 0:56,8/23/17 0:59,3
1759897,I,MLAUMIS123,48,ELLIST,8/24/17 2:04,8/24/17 2:07,3
1759898,I,MLAUMIS123,56,CLRKST,8/23/17 7:14,8/23/17 7:16,2
1759907,I,MLAUMIS123,13,CRAVER,8/23/17 0:18,8/23/17 0:20,2
1759916,I,MLAUMIS123,53,BONNER,8/24/17 6:58,8/24/17 7:01,3
1759919,I,MLAUMIS123,15,BELGRA,8/23/17 4:41,8/23/17 4:44,3
1759923,I,MLAUMIS123,52,BEARMT,8/24/17 5:55,8/24/17 5:59,4
1759935,I,MLAUMIS123,75,MUIR  ,8/23/17 3:55,8/23/17 4:00,5
1759944,I,MLAUMIS123,86,WINSTN,8/23/17 9:16,8/23/17 9:22,6
1759947,I,MLAUMIS123,22,GARRMT,8/24/17 3:28,8/24/17 5:20,112
1759948,I,MLAUMIS123,18,BIGTIM,8/23/17 1:12,8/23/17 1:15,3
1759950,I,MLAUMIS123,47,BLOSSB,8/24/17 1:41,8/24/17 1:51,10
1759952,I,MLAUMIS123,72,LOMBRD,8/23/17 7:27,8/23/17 7:31,4
1759953,I,MLAUMIS123,14,REEPTM,8/23/17 0:31,8/23/17 0:36,5
1759965,I,MLAUMIS123,21,DRUMMT,8/24/17 5:43,8/24/17 5:46,3
1759968,I,MLAUMIS123,54,CARNEY,8/23/17 1:25,8/23/17 1:30,5
1759971,I,MLAUMIS123,23,TOWNMT,8/23/17 8:08,8/23/17 8:39,31
1759977,I,MLAUMIS123,77,QUEBEC,8/23/17 0:45,8/23/17 0:47,2
1761842,I,MLAUMIS124,15,BELGRA,8/25/17 22:01,8/25/17 22:20,19
1761848,I,MLAUMIS124,13,CRAVER,8/25/17 17:36,8/25/17 17:38,2
1761852,I,MLAUMIS124,53,BONNER,8/27/17 7:09,8/27/17 7:13,4
1761864,I,MLAUMIS124,40,LOGAMT,8/25/17 22:40,8/25/17 23:38,58
1761872,I,MLAUMIS124,16,BOZEMA,8/25/17 21:47,8/25/17 21:50,3
1761880,I,MLAUMIS124,76,NIMROD,8/27/17 6:40,8/27/17 6:43,3
1761884,I,MLAUMIS124,86,WINSTN,8/26/17 1:36,8/26/17 1:44,8
1761886,I,MLAUMIS124,14,REEPTM,8/25/17 18:04,8/25/17 18:12,8
1761898,I,MLAUMIS124,72,LOMBRD,8/26/17 0:20,8/26/17 0:24,4
1761901,I,MLAUMIS124,47,BLOSSB,8/27/17 3:32,8/27/17 3:41,9
1761902,I,MLAUMIS124,18,BIGTIM,8/25/17 19:01,8/25/17 19:05,4
1761904,I,MLAUMIS124,22,GARRMT,8/27/17 4:45,8/27/17 5:52,67
1761905,I,MLAUMIS124,34,TOSTON,8/26/17 0:41,8/26/17 0:43,2
1761907,I,MLAUMIS124,66,GREYCL,8/25/17 18:43,8/25/17 18:47,4
1761913,I,MLAUMIS124,56,CLRKST,8/26/17 0:05,8/26/17 0:09,4
1761917,I,MLAUMIS124,48,ELLIST,8/27/17 3:55,8/27/17 3:58,3
1761927,I,MLAUMIS124,75,MUIR  ,8/25/17 21:15,8/25/17 21:21,6
1761935,I,MLAUMIS124,52,BEARMT,8/27/17 6:28,8/27/17 6:31,3
1761944,I,MLAUMIS124,55,CLINTN,8/27/17 6:56,8/27/17 6:59,3
1761947,I,MLAUMIS124,17,MANHMT,8/25/17 22:34,8/25/17 22:35,1
1761951,I,MLAUMIS124,50,AUSTIN,8/27/17 2:37,8/27/17 3:13,36
1761953,I,MLAUMIS124,89,WSTEND,8/25/17 21:25,8/25/17 21:30,5
1761956,I,MLAUMIS124,54,CARNEY,8/25/17 19:15,8/25/17 19:17,2
1761957,I,MLAUMIS124,23,TOWNMT,8/26/17 0:53,8/26/17 0:56,3
1761958,I,MLAUMIS124,51,AVON  ,8/27/17 4:26,8/27/17 4:27,1
1761963,I,MLAUMIS124,77,QUEBEC,8/25/17 18:21,8/25/17 18:31,10
1761976,I,MLAUMIS124,21,DRUMMT,8/27/17 6:16,8/27/17 6:18,2
1761980,I,MLAUMIS124,63,ELTON ,8/25/17 19:31,8/25/17 19:34,3
1761981,I,MLAUMIS124,70,JENS  ,8/27/17 6:04,8/27/17 6:07,3
1761998,I,MLAUMIS124,73,LOUISV,8/26/17 1:57,8/26/17 2:00,3
1767253,I,MLAUMIS127,12,COLUMT,8/26/17 18:06,8/26/17 18:09,3
1767257,I,MLAUMIS127,89,WSTEND,8/26/17 23:19,8/26/17 23:24,5
1767258,I,MLAUMIS127,55,CLINTN,8/28/17 2:24,8/28/17 2:30,6
1767259,I,MLAUMIS127,56,CLRKST,8/27/17 2:07,8/27/17 2:09,2
1767265,I,MLAUMIS127,50,AUSTIN,8/27/17 21:13,8/27/17 21:29,16
1767267,I,MLAUMIS127,17,MANHMT,8/27/17 0:34,8/27/17 0:35,1
1767269,I,MLAUMIS127,66,GREYCL,8/26/17 19:04,8/26/17 19:07,3
1767270,I,MLAUMIS127,70,JENS  ,8/28/17 0:31,8/28/17 0:33,2
1767274,I,MLAUMIS127,48,ELLIST,8/27/17 22:06,8/27/17 22:08,2
1767282,I,MLAUMIS127,63,ELTON ,8/26/17 19:56,8/26/17 19:59,3
1767283,I,MLAUMIS127,73,LOUISV,8/27/17 13:49,8/27/17 14:29,40
1767289,I,MLAUMIS127,34,TOSTON,8/27/17 2:41,8/27/17 2:44,3
1767292,I,MLAUMIS127,54,CARNEY,8/26/17 19:38,8/26/17 19:41,3
1767294,I,MLAUMIS127,13,CRAVER,8/26/17 18:20,8/26/17 18:22,2
1767297,I,MLAUMIS127,51,AVON  ,8/27/17 22:16,8/27/17 22:18,2
1767301,I,MLAUMIS127,23,TOWNMT,8/27/17 2:53,8/27/17 2:56,3
1767303,I,MLAUMIS127,77,QUEBEC,8/26/17 18:50,8/26/17 18:53,3
1767310,I,MLAUMIS127,21,DRUMMT,8/28/17 0:46,8/28/17 0:55,9
1767344,I,MLAUMIS127,86,WINSTN,8/27/17 3:32,8/27/17 13:34,602
1767346,I,MLAUMIS127,22,GARRMT,8/27/17 22:36,8/28/17 0:19,103
1767347,I,MLAUMIS127,18,BIGTIM,8/26/17 19:23,8/26/17 19:28,5
1767348,I,MLAUMIS127,47,BLOSSB,8/27/17 21:47,8/27/17 21:57,10
1767350,I,MLAUMIS127,72,LOMBRD,8/27/17 2:20,8/27/17 2:24,4
1767352,I,MLAUMIS127,14,REEPTM,8/26/17 18:37,8/26/17 18:41,4
1767358,I,MLAUMIS127,40,LOGAMT,8/27/17 0:40,8/27/17 1:39,59
1767373,I,MLAUMIS127,78,RAPIDS,8/26/17 17:55,8/26/17 17:58,3
1767375,I,MLAUMIS127,16,BOZEMA,8/26/17 23:43,8/26/17 23:46,3
1767382,I,MLAUMIS127,76,NIMROD,8/28/17 1:28,8/28/17 2:10,42
1767393,I,MLAUMIS127,53,BONNER,8/28/17 2:40,8/28/17 2:45,5
1767397,I,MLAUMIS127,75,MUIR  ,8/26/17 22:59,8/26/17 23:05,6
1767398,I,MLAUMIS127,15,BELGRA,8/26/17 23:57,8/27/17 0:19,22
1767401,I,MLAUMIS127,52,BEARMT,8/28/17 1:11,8/28/17 1:17,6
1769460,I,RMRLBAL124,21,DRUMMT,8/25/17 5:06,8/25/17 5:09,3
1769462,I,RMRLBAL124,55,CLINTN,8/25/17 5:49,8/25/17 5:52,3
1769463,I,RMRLBAL124,48,ELLIST,8/25/17 3:50,8/25/17 4:09,19
1769464,I,RMRLBAL124,50,AUSTIN,8/25/17 3:00,8/25/17 3:15,15
1769465,I,RMRLBAL124,53,BONNER,8/25/17 6:02,8/25/17 6:06,4
1769467,I,RMRLBAL124,51,AVON  ,8/25/17 4:18,8/25/17 4:20,2
1769468,I,RMRLBAL124,47,BLOSSB,8/25/17 3:32,8/25/17 3:36,4
1769472,I,RMRLBAL124,76,NIMROD,8/25/17 5:32,8/25/17 5:35,3
1769474,I,RMRLBAL124,70,JENS  ,8/25/17 4:51,8/25/17 4:56,5
1769475,I,RMRLBAL124,52,BEARMT,8/25/17 5:19,8/25/17 5:22,3
1769477,I,RMRLBAL124,22,GARRMT,8/25/17 4:37,8/25/17 4:40,3
1770817,I,MLAUMIS129,34,TOSTON,8/30/17 9:33,8/30/17 9:35,2
1770819,I,MLAUMIS129,70,JENS  ,8/31/17 6:28,8/31/17 6:31,3
1770822,I,MLAUMIS129,63,ELTON ,8/29/17 21:43,8/29/17 21:46,3
1770823,I,MLAUMIS129,73,LOUISV,8/30/17 10:40,8/30/17 10:42,2
1770826,I,MLAUMIS129,48,ELLIST,8/31/17 1:17,8/31/17 1:19,2
1770833,I,MLAUMIS129,66,GREYCL,8/29/17 20:51,8/29/17 20:55,4
1770838,I,MLAUMIS129,23,TOWNMT,8/30/17 9:45,8/30/17 9:48,3
1770841,I,MLAUMIS129,77,QUEBEC,8/29/17 20:16,8/29/17 20:37,21
1770842,I,MLAUMIS129,51,AVON  ,8/31/17 1:48,8/31/17 1:59,11
1770848,I,MLAUMIS129,54,CARNEY,8/29/17 21:25,8/29/17 21:28,3
1770850,I,MLAUMIS129,13,CRAVER,8/29/17 16:19,8/29/17 19:46,207
1770858,I,MLAUMIS129,21,DRUMMT,8/31/17 6:39,8/31/17 6:42,3
1770869,I,MLAUMIS129,89,WSTEND,8/30/17 5:55,8/30/17 6:01,6
1770876,I,MLAUMIS129,52,BEARMT,8/31/17 6:52,8/31/17 6:55,3
1770877,I,MLAUMIS129,86,WINSTN,8/30/17 10:21,8/30/17 10:28,7
1770878,I,MLAUMIS129,22,GARRMT,8/31/17 2:21,8/31/17 6:15,234
1770879,I,MLAUMIS129,18,BIGTIM,8/29/17 21:11,8/29/17 21:14,3
1770905,I,MLAUMIS129,56,CLRKST,8/30/17 9:00,8/30/17 9:02,2
1770907,I,MLAUMIS129,50,AUSTIN,8/31/17 0:24,8/31/17 0:40,16
1770908,I,MLAUMIS129,55,CLINTN,8/31/17 7:21,8/31/17 7:23,2
1770909,I,MLAUMIS129,12,COLUMT,8/29/17 15:39,8/29/17 15:41,2
1770910,I,MLAUMIS129,17,MANHMT,8/30/17 7:40,8/30/17 7:42,2
1770924,I,MLAUMIS129,47,BLOSSB,8/31/17 0:58,8/31/17 1:03,5
1770925,I,MLAUMIS129,72,LOMBRD,8/30/17 9:12,8/30/17 9:16,4
1770926,I,MLAUMIS129,14,REEPTM,8/29/17 20:04,8/29/17 20:07,3
1770928,I,MLAUMIS129,40,LOGAMT,8/30/17 7:46,8/30/17 8:31,45
1770935,I,MLAUMIS129,76,NIMROD,8/31/17 7:05,8/31/17 7:07,2
1770947,I,MLAUMIS129,78,RAPIDS,8/29/17 15:31,8/29/17 15:32,1
1770948,I,MLAUMIS129,16,BOZEMA,8/30/17 6:18,8/30/17 6:49,31
1770949,I,MLAUMIS129,75,MUIR  ,8/30/17 5:45,8/30/17 5:51,6
1770966,I,MLAUMIS129,15,BELGRA,8/30/17 7:02,8/30/17 7:09,7
1770967,I,MLAUMIS129,53,BONNER,8/31/17 7:34,8/31/17 7:40,6
1774758,I,MLAUMIS131,76,NIMROD,9/2/17 2:40,9/2/17 2:42,2
1774763,I,MLAUMIS131,40,LOGAMT,9/1/17 10:29,9/1/17 11:06,37
1774768,I,MLAUMIS131,16,BOZEMA,9/1/17 9:51,9/1/17 9:54,3
1774776,I,MLAUMIS131,47,BLOSSB,9/1/17 21:57,9/1/17 22:08,11
1774777,I,MLAUMIS131,22,GARRMT,9/1/17 23:11,9/2/17 1:22,131
1774791,I,MLAUMIS131,72,LOMBRD,9/1/17 11:49,9/1/17 11:53,4
1774796,I,MLAUMIS131,48,ELLIST,9/1/17 22:21,9/1/17 22:42,21
1774803,I,MLAUMIS131,56,CLRKST,9/1/17 11:37,9/1/17 11:39,2
1774810,I,MLAUMIS131,50,AUSTIN,9/1/17 21:19,9/1/17 21:37,18
1774811,I,MLAUMIS131,17,MANHMT,9/1/17 10:23,9/1/17 10:24,1
1774813,I,MLAUMIS131,34,TOSTON,9/1/17 12:10,9/1/17 12:12,2
1774819,I,MLAUMIS131,70,JENS  ,9/2/17 1:35,9/2/17 2:04,29
1774834,I,MLAUMIS131,73,LOUISV,9/1/17 13:22,9/1/17 13:57,35
1774851,I,MLAUMIS131,51,AVON  ,9/1/17 22:51,9/1/17 22:53,2
1774856,I,MLAUMIS131,53,BONNER,9/2/17 3:09,9/2/17 3:14,5
1774862,I,MLAUMIS131,15,BELGRA,9/1/17 10:07,9/1/17 10:10,3
1774881,I,MLAUMIS131,75,MUIR  ,9/1/17 9:22,9/1/17 9:28,6
1774883,I,MLAUMIS131,52,BEARMT,9/2/17 2:28,9/2/17 2:31,3
1774888,I,MLAUMIS131,86,WINSTN,9/1/17 13:03,9/1/17 13:10,7
1774895,I,MLAUMIS131,89,WSTEND,9/1/17 9:32,9/1/17 9:36,4
1774896,I,MLAUMIS131,55,CLINTN,9/2/17 2:56,9/2/17 2:59,3
1774902,I,MLAUMIS131,21,DRUMMT,9/2/17 2:16,9/2/17 2:18,2
1784931,I,OLIVMIS102,51,AVON  ,9/2/17 16:45,9/2/17 16:50,5
1784934,I,OLIVMIS102,23,TOWNMT,9/2/17 12:31,9/2/17 12:34,3
1784936,I,OLIVMIS102,21,DRUMMT,9/2/17 17:35,9/2/17 17:38,3
1784940,I,OLIVMIS102,55,CLINTN,9/2/17 18:33,9/2/17 18:36,3
1784942,I,OLIVMIS102,4,HELEMT,9/2/17 13:30,9/2/17 13:34,4
1784944,I,OLIVMIS102,75,MUIR  ,9/2/17 9:52,9/2/17 9:56,4
1784946,I,OLIVMIS102,52,BEARMT,9/2/17 17:58,9/2/17 18:07,9
1784947,I,OLIVMIS102,86,WINSTN,9/2/17 12:49,9/2/17 12:51,2
1784951,I,OLIVMIS102,16,BOZEMA,9/2/17 10:31,9/2/17 10:37,6
1784954,I,OLIVMIS102,53,BONNER,9/2/17 18:57,9/2/17 19:05,8
1784955,I,OLIVMIS102,17,MANHMT,9/2/17 11:04,9/2/17 11:05,1
1784959,I,OLIVMIS102,56,CLRKST,9/2/17 11:43,9/2/17 11:47,4
1784965,I,OLIVMIS102,76,NIMROD,9/2/17 18:17,9/2/17 18:19,2
1784966,I,OLIVMIS102,15,BELGRA,9/2/17 10:48,9/2/17 10:50,2
1784975,I,OLIVMIS102,73,LOUISV,9/2/17 13:02,9/2/17 13:04,2
1784977,I,OLIVMIS102,70,JENS  ,9/2/17 17:23,9/2/17 17:26,3
1784978,I,OLIVMIS102,34,TOSTON,9/2/17 12:19,9/2/17 12:22,3
1784981,I,OLIVMIS102,48,ELLIST,9/2/17 16:32,9/2/17 16:34,2
1784982,I,OLIVMIS102,50,AUSTIN,9/2/17 13:53,9/2/17 15:14,81
1784985,I,OLIVMIS102,40,LOGAMT,9/2/17 11:09,9/2/17 11:12,3
1784986,I,OLIVMIS102,72,LOMBRD,9/2/17 11:59,9/2/17 12:04,5
